gender,description,link_color,profileimage,sidebar_color,text,cln_desc,cln_text,saved_image
female,@WIRED News and Opinion Editor. Writer. Gesticulator.,1E7575,https://pbs.twimg.com/profile_images/614949197138276353/vAFwtVhc_normal.png,FFFFFF,@HalpernAlex it's a miracle I heard about the report at all. I read it while doing laundry after Hux peed all over me and couch.,@wired news and opinion editor writer gesticulator.,@halpernalex it's a miracle i heard about the report at all i read it while doing laundry after hux peed all over me and couch.,./pro_img/vAFwtVhc_normal.png
female,"Katie, wife to @thetickspn and mom to Jack and Moira. I'm sorta crunchy. I bitch often, brag about my awesome kids, and sometimes talk about sex.",D02B55,https://pbs.twimg.com/profile_images/3689123768/b654f72f8b3b218f4feeca7c36b6004e_normal.jpeg,829D5E,@meaaaganbs me too! We have been living there without hot water for 2 weeks and finally had the gas connected today. But no dice _Ù÷Ð,katie wife to thetickspn and mom to jack and moira i'm sorta crunchy i bitch often brag about my awesome kids and sometimes talk about sex.,@meaaaganbs me too we have been living there without hot water for 2 weeks and finally had the gas connected today but no dice _ù÷ð,./pro_img/b654f72f8b3b218f4feeca7c36b6004e_normal.jpeg
female,"Amateur baker, keen traveller, adventurer and wine lover x",0084B4,https://pbs.twimg.com/profile_images/643888354887647232/V13AVfYZ_normal.jpg,C0DEED,I've entered the å£169 Black Diamond Knife Block &amp; Knife Collection Giveaway at @foodiequine blog. Enter and #win at https://t.co/rmwrLCZsQl,amateur baker keen traveller adventurer and wine lover x,i've entered the å£169 black diamond knife block amp knife collection giveaway at foodiequine blog enter and win at https://t.co/rmwrlczsql,./pro_img/V13AVfYZ_normal.jpg
male,"Working in software, openly gay and friendly person but willing to talk about anything.",0084B4,https://pbs.twimg.com/profile_images/648217495501938688/4g3tIYyT_normal.jpg,C0DEED,Just seen the Guinness advert and got to say I am so happy to see it. #changeishappening #LGBT #guinness #longwaytogo #betteruk,working in software openly gay and friendly person but willing to talk about anything.,just seen the guinness advert and got to say i am so happy to see it changeishappening lgbt guinness longwaytogo betteruk,./pro_img/4g3tIYyT_normal.jpg
male,"never be ashamed of a scar, it just means you were stronger than whatever tried to hurt you",0084B4,https://pbs.twimg.com/profile_images/555072869097807872/Zac-_9ry_normal.jpeg,C0DEED,"Hit 2 mailboxes, a fence, a tree and flipped the car, somehow me andÛ_ https://t.co/AJKiRdc0Xs",never be ashamed of a scar it just means you were stronger than whatever tried to hurt you,hit 2 mailboxes a fence a tree and flipped the car somehow me andû_ https://t.co/ajkirdc0xs,./pro_img/Zac-_9ry_normal.jpeg
male,"Adoption in the news. Like FB pages Adoption News & Events, All Together Now Adoption, Stop Rehoming and NYS Citizens' Coalition for Children",0084B4,https://pbs.twimg.com/profile_images/560088548897210368/a7QYaiKe_normal.jpeg,C0DEED,Mirah Riben on 'Fair Adoption Laws' and first mothers @PriscillaStoneS @AdoptAuthor @AstridBeeMom  https://t.co/thcCJ2cLCs,adoption in the news like fb pages adoption news events all together now adoption stop rehoming and nys citizens coalition for children,mirah riben on fair adoption laws and first mothers priscillastones adoptauthor astridbeemom https://t.co/thccj2clcs,./pro_img/a7QYaiKe_normal.jpeg
male,Events Manager. Anything is possible. Dream Big.,0084B4,https://pbs.twimg.com/profile_images/3161190563/7318604d4e9d5c98d8541dc0c3a14c10_normal.jpeg,FFFFFF,"Join our guestlist for free entry and drinks tonight, guys!",events manager anything is possible dream big.,join our guestlist for free entry and drinks tonight guys!,./pro_img/7318604d4e9d5c98d8541dc0c3a14c10_normal.jpeg
female,"#Gameuse depuis la SNES, je suis accro au #cinema, #BD, #Mangas, #Retro Gaming, #sÌ©ries. Pour faire simple, je suis une #FashionGeek :)",D21B5D,https://pbs.twimg.com/profile_images/564104744889622528/3V13f0jA_normal.jpeg,FFFFFF,@worldwide31 Yes wait and see ^^,#gameuse depuis la snes je suis accro au cinema bd mangas retro gaming sì©ries pour faire simple je suis une fashiongeek ),@worldwide31 yes wait and see ^,./pro_img/3V13f0jA_normal.jpeg
female,Young reference and instruction librarian who loves video games and alternative music.,A84CDE,https://pbs.twimg.com/profile_images/657248169038712832/VQel0JZS_normal.jpg,C0DEED,4 scientifically proven ways becoming a committed reader can change your life https://t.co/ldf6oN6pCr by @michaelgrothaus via @FastCompany /,young reference and instruction librarian who loves video games and alternative music.,4 scientifically proven ways becoming a committed reader can change your life https://t.co/ldf6on6pcr by michaelgrothaus via fastcompany ,./pro_img/VQel0JZS_normal.jpg
female,"Mum of two, train track expert, awesome tent maker, blogger and reviewer with a love for life. #Blogger #PRFriendly",0084B4,https://pbs.twimg.com/profile_images/524135079480549376/hFsZWpNc_normal.jpeg,C0DEED,I have entered for a chance to #WIN Topsy and Tim Christmas Eve DVD @AbbeyKids @reimerandruby #giveaway #competition https://t.co/bnV4rKSt1p,mum of two train track expert awesome tent maker blogger and reviewer with a love for life blogger prfriendly,i have entered for a chance to win topsy and tim christmas eve dvd abbeykids reimerandruby giveaway competition https://t.co/bnv4rkst1p,./pro_img/hFsZWpNc_normal.jpeg
male,"Chilli Sauce Collector, One time Chilli Farmer, Former Editor of Chilefoundry, Prolific Sleepwalker, Husband, Father......My views are my own",0084B4,https://pbs.twimg.com/profile_images/1492113805/twitter_avatar_normal.jpg,C0DEED,"theres been a lot of negativity in the chilli growers on Facebook and I wanted to try and do something positive, good karma, pay it forward",chilli sauce collector one time chilli farmer former editor of chilefoundry prolific sleepwalker husband father......my views are my own,theres been a lot of negativity in the chilli growers on facebook and i wanted to try and do something positive good karma pay it forward,./pro_img/twitter_avatar_normal.jpg
male,"Entrepreneur, Author,
Host of ZENcommuter on iTunes and Stitcher.  
Your peace of mind is my mission.  

Fear is the enemy, let's knock it out together!",990000,https://pbs.twimg.com/profile_images/378800000151081978/6fd71b8e7efdf806f95e8077911cb0d3_normal.jpeg,FFFFFF,"There are memorable people in your life, and there were in your past too.  Today's question helps you remember. https://t.co/JBxpVFwA1f",entrepreneur author host of zencommuter on itunes and stitcher your peace of mind is my mission fear is the enemy let's knock it out together!,there are memorable people in your life and there were in your past too today's question helps you remember https://t.co/jbxpvfwa1f,./pro_img/6fd71b8e7efdf806f95e8077911cb0d3_normal.jpeg
male,Just a typical 22 year old with a dumb job and a home of my own. A huge flirt and heartbreaker. ||18+||Gay||flirt,0084B4,https://pbs.twimg.com/profile_images/658216568845934593/GZj_mb3W_normal.jpg,C0DEED,"@TorturedSpecies {the boy watched the male for a moment then smiled and left him to have his privacy, humming as he picked up the males -",just a typical 22 year old with a dumb job and a home of my own a huge flirt and heartbreaker |18+||gay||flirt,@torturedspecies the boy watched the male for a moment then smiled and left him to have his privacy humming as he picked up the males ,./pro_img/GZj_mb3W_normal.jpg
male,peter k/8 WINNING BLACKJACK APPROACH....scroll down to my 1st tweet through to tweet #70...my GRIND FREE WINNING APPROACH is fully explained/no fuss no muss....,0084B4,https://pbs.twimg.com/profile_images/601442703952379904/2NARdu5Y_normal.jpg,C0DEED,"Growing and engaging with the right tweeps - gained 42 new followers in the past day, courtesy https://t.co/Bk523RrIaz",peter k/8 winning blackjack approach....scroll down to my 1st tweet through to tweet 70...my grind free winning approach is fully explained/no fuss no muss....,growing and engaging with the right tweeps gained 42 new followers in the past day courtesy https://t.co/bk523rriaz,./pro_img/2NARdu5Y_normal.jpg
male,Follow if ur pooping rn.,0084B4,https://pbs.twimg.com/profile_images/532320334482268160/gFF0ovJu_normal.jpeg,C0DEED,Sometimes I get real wild and binge-sign a bunch of petitions.,follow if ur pooping rn.,sometimes i get real wild and binge-sign a bunch of petitions.,./pro_img/gFF0ovJu_normal.jpeg
male,Member of Faculty- interests in Criminal law and human rights. And other stuff. http://t.co/dGP6HaFwcj,0084B4,https://pbs.twimg.com/profile_images/382960377/P6080008_normal.JPG,C0DEED,"https://t.co/FGNMYCc1lk

Jurors and Facebook: just donÛªt do it. At all. For any reasonÛ_",member of faculty interests in criminal law and human rights and other stuff http://t.co/dgp6hafwcj,https://t.co/fgnmycc1lk jurors and facebook just donûªt do it at all for any reasonû_,./pro_img/P6080008_normal.JPG
male,Contestant: The Great British Bake Off Series 4 #GBBO #esurient,2FC2EF,https://pbs.twimg.com/profile_images/591319598940737537/_5cXP63L_normal.jpg,FFFFFF,@CanYouFlyBobby @GreenClouds4 @owolade14 ah I thought you were arguing the reverse and being wrong again,contestant the great british bake off series 4 gbbo esurient,@canyouflybobby greenclouds4 owolade14 ah i thought you were arguing the reverse and being wrong again,./pro_img/_5cXP63L_normal.jpg
female,Unapologetic explorer. Bacon fan. Travel practitioner. Music aficionado. Introvert. Lifelong alcohol guru. Social mediaholic.,0084B4,https://pbs.twimg.com/profile_images/593314421155504128/jHbIUKNU_normal.jpg,C0DEED,#Zuckerbergs to start school mixing learning and health https://t.co/0FmQpaoJAe https://t.co/VLXivYcsCg,unapologetic explorer bacon fan travel practitioner music aficionado introvert lifelong alcohol guru social mediaholic.,#zuckerbergs to start school mixing learning and health https://t.co/0fmqpaojae https://t.co/vlxivycscg,./pro_img/jHbIUKNU_normal.jpg
male,In media since 1974.,0084B4,https://pbs.twimg.com/profile_images/1301239308/mark_campbell1_normal.jpg,C0DEED,Like the Golden Bun Award for best burger in #YQL what's your favorite pizza place and what pizza you love. Winner takes home all the dough.,in media since 1974.,like the golden bun award for best burger in yql what's your favorite pizza place and what pizza you love winner takes home all the dough.,./pro_img/mark_campbell1_normal.jpg
male,Col USAF Ret 100% DAV Patriot Thank God you were born in the USA & Defend  It...C-130 270 msns VN 150 hurricane penetrations Atty UT Law '72 H Dad Gdad Prolife,0084B4,https://pbs.twimg.com/profile_images/3114502306/0cbfc424f713368c27c04b87362a82c4_normal.png,C0DEED,Obama is fighting for the Muslim Brotherhood and is trying to destroy the America we love....If only people knew what he was going on 9/11..,col usaf ret 100 dav patriot thank god you were born in the usa defend it...c-130 270 msns vn 150 hurricane penetrations atty ut law 72 h dad gdad prolife,obama is fighting for the muslim brotherhood and is trying to destroy the america we love....if only people knew what he was going on 9/11..,./pro_img/0cbfc424f713368c27c04b87362a82c4_normal.png
female,"Naadira Kathrada
Student at SSR medical college. Animal Lover
Ì_le Maurice

http://t.co/atI8WSTgpw",93A644,https://pbs.twimg.com/profile_images/468674864824344576/6Lk5MKtT_normal.jpeg,EEEEEE,"Emma Watson to 5 year old boy: Excuse me, are you Harry Potter? ThatÛªs great, because IÛªm Hermonie Granger and weÛªrÛ_ https://t.co/C47cbrLZBI",naadira kathrada student at ssr medical college animal lover ì_le maurice http://t.co/ati8wstgpw,emma watson to 5 year old boy excuse me are you harry potter thatûªs great because iûªm hermonie granger and weûªrû_ https://t.co/c47cbrlzbi,./pro_img/6Lk5MKtT_normal.jpeg
male,"food and travel blogger, focussing on dairy free cuisine",0084B4,https://pbs.twimg.com/profile_images/2798345372/2c4322ac29e2122b4a5795083aeb661c_normal.jpeg,C0DEED,"@Ingredient1 Thanks, will be in touch.  Writing an article on Dairy Free Manhattan, and want to mention you in the section about markets.",food and travel blogger focussing on dairy free cuisine,@ingredient1 thanks will be in touch writing an article on dairy free manhattan and want to mention you in the section about markets.,./pro_img/2c4322ac29e2122b4a5795083aeb661c_normal.jpeg
male,kahka,0084B4,https://pbs.twimg.com/profile_images/2700836985/e6042936bf2557f463ea608b495db193_normal.jpeg,C0DEED,"Mangino out as Iowa State's offensive coordinator (Yahoo Sports): On Monday morning, Iowa State coach Paul Rhoads and offensive coord...",kahka,mangino out as iowa state's offensive coordinator yahoo sports) on monday morning iowa state coach paul rhoads and offensive coord...,./pro_img/e6042936bf2557f463ea608b495db193_normal.jpeg
male,Chief Petty Officer United States Navy. FL/TX family so #MiamiDolphins #Hurricanes #TCU #DallasMavericks #Stars #Panthers #TexasRangers #Marlins. whew..  .,0084B4,https://pbs.twimg.com/profile_images/1898748596/blues_normal.jpg,C0DEED,@RyanBLeslie I'd love to see Charlie Strong in Miami.. He's a hell of a recruiter and great coach!,chief petty officer united states navy fl/tx family so miamidolphins hurricanes tcu dallasmavericks stars panthers texasrangers marlins whew. .,@ryanbleslie i'd love to see charlie strong in miami. he's a hell of a recruiter and great coach!,./pro_img/blues_normal.jpg
male,Author of 'Teaching Today' & 'Evidence Based Teaching' OUP etc. Delivered 500+ training days. Worry about climate change - evidence says we can avert the worst.,0084B4,https://pbs.twimg.com/profile_images/523553860401766400/MY96dazb_normal.jpeg,C0DEED,@RougeChef2015 @RedbridgeColleg Congratulation Redbridge trainees! Best of luck with an excellent and creative idea.,author of teaching today evidence based teaching oup etc delivered 500 training days worry about climate change evidence says we can avert the worst.,@rougechef2015 redbridgecolleg congratulation redbridge trainees best of luck with an excellent and creative idea.,./pro_img/MY96dazb_normal.jpeg
